bill,date,time,item,amount,total,payment_type(cash/card),buyer_id,purchase_price
100003667,06-04-2018,14:56:51,"Cufflinks type 7, Reebok",1,435.744,card,,267
100003667,06-04-2018,14:56:51,"Sneakers type 6, Nike",1,4692.12,card,,1923
100003667,06-04-2018,14:56:51,"Shirt type 10, Puma",1,451.19256,card,,283
100003685,21-05-2017,13:14:27,"Belt type 4, Puma",2,706.74816,cash,,536
100003692,21-03-2018,09:42:36,"Cufflinks type 5, Nike",1,921.15856,card,,427
100003695,14-03-2016,12:46:27,"Cufflinks type 5, Puma",1,250.88,cash,121.0,140
100003697,06-01-2018,19:11:35,"T-shirt type 5, Reebok",1,700.91,cash,,323
100003712,02-01-2016,10:00:44,"Shirt type 9, Nike",1,1699.04,cash,,740
100003743,16-05-2018,10:13:35,"Trousers type 8, Nike",1,1563.272,cash,,743
100003743,16-05-2018,10:13:35,"Cap type 3, Reebok",2,631.14,cash,,314
100003744,23-09-2016,10:21:06,"Hat type 1, Adidas",1,225.09,cash,935.0,123
100003753,06-05-2018,14:11:29,"Shoes type 1, Puma",1,3787.08,cash,1272.0,2265
100003753,06-05-2018,14:11:29,"Sneakers type 4, Reebok",1,3502.0,cash,1272.0,1700
100003753,06-05-2018,14:11:29,"Boots type 6, Adidas",1,5889.38,cash,1272.0,2714
100003753,06-05-2018,14:11:29,"Boots type 4, Adidas",1,7128.99,cash,1272.0,3411
100003767,18-06-2016,19:49:09,"T-shirt type 1, Nike",2,886.312,card,,380
100003767,18-06-2016,19:49:09,"Hat type 5, Adidas",1,274.329,card,,163
100003767,18-06-2016,19:49:09,"Cufflinks type 2, Adidas",1,380.88,card,,207
100003767,18-06-2016,19:49:09,"Trousers type 3, Reebok",1,1721.4021,card,,869
100003769,05-10-2017,16:54:50,"Shirt type 2, Puma",1,717.05088,cash,,494
100003769,05-10-2017,16:54:50,"Hat type 5, Nike",1,454.336,cash,,229
100003769,05-10-2017,16:54:50,"Boots type 4, Puma",2,11619.2,cash,,7262
100003772,12-12-2016,10:50:11,"Trousers type 6, Adidas",1,1532.0,card,,766
100003772,12-12-2016,10:50:11,"Boots type 1, Adidas",1,7293.79,card,,3593
100003772,12-12-2016,10:50:11,"Shirt type 7, Reebok",2,2620.52,card,,1372
100003772,12-12-2016,10:50:11,"Boots type 1, Nike",1,6055.728,card,,2814
100003772,12-12-2016,10:50:11,"Ball type 2, Nike",1,83.62,card,,37
100003772,12-12-2016,10:50:11,"Hat type 8, Reebok",1,409.64,card,,209
100003772,12-12-2016,10:50:11,"Shirt type 11, Nike",1,1299.548,card,,659
100003774,09-06-2018,14:34:35,"Hat type 6, Puma",2,696.9768,card,,502
100003774,09-06-2018,14:34:35,"Socks type 2, Reebok",1,415.8,card,,210
100003795,03-04-2018,17:55:44,"Trousers type 3, Reebok",1,1850.97,cash,,869
100003795,03-04-2018,17:55:44,"Trousers type 6, Nike",1,2298.168,cash,,1062
100003795,03-04-2018,17:55:44,"Cufflinks type 1, Puma",1,227.88,cash,,135
100003799,19-07-2018,18:28:34,"Belt type 2, Adidas",1,325.95,cash,,159
100003799,19-07-2018,18:28:34,"Belt type 1, Reebok",1,613.88,cash,,298
100003847,06-05-2018,09:13:37,"Cap type 1, Adidas",1,285.18,cash,,175
100003847,06-05-2018,09:13:37,"Top type 4, Puma",1,234.752,cash,,131
100003848,23-09-2017,09:06:26,"Shirt type 9, Puma",1,669.8,cash,,425
100003848,23-09-2017,09:06:26,"Shirt type 1, Puma",1,1240.73136,cash,,814
100003848,23-09-2017,09:06:26,"Slippers type 1, Nike",2,669.024,cash,,368
100003850,06-10-2016,14:27:17,"Socks type 4, Reebok",1,789.93,card,,393
100003854,14-06-2016,09:27:10,"Boots type 6, Reebok",1,6134.52,cash,,2814
100003854,14-06-2016,09:27:10,"Boots type 3, Adidas",2,12715.76,cash,,5998
100003854,14-06-2016,09:27:10,"T-shirt type 4, Reebok",1,367.14,cash,,174
100003855,03-10-2016,13:06:06,"Trousers type 2, Nike",1,1406.532,card,306.0,597
100003855,03-10-2016,13:06:06,"Trousers type 12, Adidas",1,974.46,card,306.0,447
100003855,03-10-2016,13:06:06,"Cufflinks type 4, Puma",2,1576.08,card,306.0,990
100003855,03-10-2016,13:06:06,"Shirt type 8, Reebok",1,1187.93,card,306.0,563
100003860,25-03-2018,11:48:19,"Sneakers type 4, Reebok",1,3502.0,cash,,1700
100003864,26-06-2016,11:23:53,"Sneakers type 3, Puma",1,3159.72,cash,1069.0,1965
100003864,26-06-2016,11:23:53,"Belt type 4, Adidas",1,398.2,cash,1069.0,181
100003865,30-07-2016,10:53:11,"Hat type 1, Puma",1,470.016,cash,,288
100003896,17-02-2016,15:39:58,"T-shirt type 3, Puma",1,616.176,cash,,389
100003896,17-02-2016,15:39:58,"Socks type 4, Reebok",2,1406.0754,cash,,786
100003904,07-04-2018,10:33:31,"Shoes type 2, Nike",1,3792.536,card,,1562
100003925,18-01-2018,16:07:00,"Belt type 1, Puma",2,502.49808,cash,1270.0,382
100003932,18-06-2018,10:31:22,"Hat type 5, Nike",2,754.19776,cash,1030.0,458
100003973,01-08-2017,19:12:03,"Socks type 6, Reebok",1,643.188,cash,,380
100003973,01-08-2017,19:12:03,"Shoes type 4, Reebok",1,6167.26,cash,,3298
100003973,01-08-2017,19:12:03,"Socks type 7, Puma",1,554.4448,cash,,320
100003973,01-08-2017,19:12:03,"Boots type 6, Reebok",1,6134.52,cash,,2814
100003979,20-07-2017,10:29:50,"Hat type 7, Reebok",1,374.4,card,,195
100003979,20-07-2017,10:29:50,"Trousers type 12, Adidas",1,974.46,card,,447
100003979,20-07-2017,10:29:50,"Hat type 2, Puma",1,323.136,card,,220
100003979,20-07-2017,10:29:50,"T-shirt type 2, Puma",1,313.6,card,,200
100003979,20-07-2017,10:29:50,"T-shirt type 7, Puma",1,201.552,card,,114
100004001,13-05-2017,11:16:02,"Sneakers type 2, Nike",1,4465.3504,cash,,1964
100004001,13-05-2017,11:16:02,"Trousers type 2, Nike",1,1378.40136,cash,,597
100004024,05-07-2016,16:50:15,"Hat type 5, Puma",1,198.968,cash,,140
100004024,05-07-2016,16:50:15,"Hat type 3, Nike",1,648.448,cash,,298
100004024,05-07-2016,16:50:15,"Slippers type 2, Reebok",1,468.7,cash,,218
100004038,28-06-2018,19:55:01,"Shirt type 6, Puma",2,1103.52,cash,,660
100004038,28-06-2018,19:55:01,"Shirt type 8, Reebok",1,1187.93,cash,,563
100004041,13-04-2018,16:41:18,"Shirt type 8, Adidas",1,649.65,cash,,355
100004056,19-11-2016,17:37:22,"Boots type 1, Reebok",1,4721.184,cash,247.0,2535
100004056,19-11-2016,17:37:22,"Cufflinks type 5, Puma",1,218.2656,cash,247.0,140
100004078,14-07-2018,19:19:52,"Cufflinks type 6, Puma",1,365.72,cash,,205
100004087,24-11-2016,20:04:58,"Cufflinks type 5, Nike",2,1899.296,cash,,854
100004110,25-09-2018,19:53:29,"Sneakers type 1, Nike",1,3992.892,card,,1887
100004110,25-09-2018,19:53:29,"Trousers type 9, Adidas",2,856.9,card,,410
100004110,25-09-2018,19:53:29,"Socks type 6, Adidas",1,698.4,card,,388
100004110,25-09-2018,19:53:29,"Sneakers type 5, Adidas",1,1620.81,card,,783
100004110,25-09-2018,19:53:29,"Cufflinks type 7, Nike",1,552.5352,card,,252
100004110,25-09-2018,19:53:29,"Socks type 6, Reebok",1,643.188,card,,380
100004150,12-02-2016,09:54:02,"Belt type 3, Nike",1,469.264,card,,211
100004150,12-02-2016,09:54:02,"Hat type 6, Nike",1,423.31992,card,,237
100004163,17-02-2017,14:29:59,"Cufflinks type 3, Reebok",1,597.1352,cash,,391
100004163,17-02-2017,14:29:59,"Sneakers type 3, Puma",1,3159.72,cash,,1965
100004163,17-02-2017,14:29:59,"Shirt type 8, Reebok",1,1187.93,cash,,563
100004163,17-02-2017,14:29:59,"Cap type 3, Nike",1,357.06,cash,,165
100004163,17-02-2017,14:29:59,"Trousers type 6, Nike",1,2298.168,cash,,1062
100004173,28-02-2018,14:41:44,"Trousers type 6, Reebok",1,1284.2412,card,,649
100004173,28-02-2018,14:41:44,"Shirt type 7, Nike",1,1646.56,card,,820
100004173,28-02-2018,14:41:44,"T-shirt type 2, Reebok",1,385.2,card,,214
100004173,28-02-2018,14:41:44,"Shirt type 1, Reebok",1,1357.92,card,,738
100004180,09-01-2017,19:24:46,"Cufflinks type 7, Reebok",1,512.64,cash,313.0,267
100004183,07-06-2017,15:04:18,"Shoes type 2, Puma",1,3234.944,cash,992.0,2032
100004197,07-06-2016,13:43:25,"Hat type 2, Adidas",1,236.98,card,,136
100004197,07-06-2016,13:43:25,"Shirt type 12, Adidas",1,820.8,card,,456
100004219,23-10-2016,19:48:48,"T-shirt type 1, Puma",2,467.392,cash,,268
100004228,23-05-2018,13:12:21,"Top type 3, Puma",1,480.6,cash,588.0,267
100004228,23-05-2018,13:12:21,"Sneakers type 3, Nike",1,2651.176,cash,588.0,1282
100004228,23-05-2018,13:12:21,"T-shirt type 6, Nike",1,662.244,cash,588.0,346
100004235,04-03-2017,16:57:39,"Shoes type 3, Adidas",1,3136.2432,cash,,1608
100004235,04-03-2017,16:57:39,"Trousers type 11, Puma",1,544.824,cash,,329
100004270,05-08-2018,20:34:19,"Slippers type 2, Adidas",1,698.92,card,,346
100004270,05-08-2018,20:34:19,"T-shirt type 3, Adidas",1,623.28,card,,318
100004270,05-08-2018,20:34:19,"Shirt type 11, Adidas",2,1202.8,card,,620
100004270,05-08-2018,20:34:19,"Shoes type 3, Puma",1,5261.256,card,,3003
100004278,02-04-2016,17:07:12,"Hat type 3, Reebok",2,1032.24,cash,,506
100004278,02-04-2016,17:07:12,"Cufflinks type 4, Puma",1,788.04,cash,,495
100004300,05-03-2017,09:06:33,"Socks type 3, Puma",1,606.464,cash,,368
100004300,05-03-2017,09:06:33,"Cufflinks type 5, Adidas",1,670.32,cash,,342
100004300,05-03-2017,09:06:33,"Trousers type 12, Nike",1,1492.68392,cash,,758
100004304,29-05-2017,09:43:01,"T-shirt type 4, Reebok",1,301.0548,card,,174
100004304,29-05-2017,09:43:01,"Sneakers type 4, Puma",1,1451.904,card,,912
100004304,29-05-2017,09:43:01,"Cufflinks type 5, Reebok",1,254.916,card,,146
100004304,29-05-2017,09:43:01,"Hat type 7, Puma",1,386.784,card,,237
100004304,29-05-2017,09:43:01,"Shirt type 3, Nike",1,1737.236,card,,821
100004304,29-05-2017,09:43:01,"Boots type 3, Adidas",2,12715.76,card,,5998
100004327,31-01-2016,17:33:26,"Sneakers type 1, Nike",1,3992.892,cash,,1887
100004327,31-01-2016,17:33:26,"Socks type 4, Nike",1,243.42192,cash,,123
100004352,17-09-2016,11:06:51,"Shirt type 9, Puma",1,669.8,card,,425
100004354,28-11-2016,20:04:08,"Sneakers type 4, Reebok",2,7004.0,cash,,3400
100004354,28-11-2016,20:04:08,"Belt type 3, Nike",1,408.25968,cash,,211
100004373,12-04-2016,16:11:10,"Trousers type 2, Nike",1,1406.532,cash,,597
100004373,12-04-2016,16:11:10,"Socks type 5, Puma",1,675.376,cash,,382
100004373,12-04-2016,16:11:10,"Hat type 4, Nike",1,573.672,cash,,246
100004392,11-05-2018,11:28:14,"Trousers type 8, Nike",1,1563.272,cash,,743
100004426,10-05-2017,10:57:46,"Socks type 6, Reebok",1,691.6,card,,380
100004428,16-01-2016,09:52:36,"Hat type 3, Adidas",1,231.0,cash,444.0,110
100004432,17-08-2018,09:01:59,"Shirt type 3, Reebok",1,516.6,cash,626.0,246
100004434,21-12-2016,12:46:43,"Ball type 1, Puma",1,71.896,cash,,43
100004434,21-12-2016,12:46:43,"Cufflinks type 7, Nike",2,1163.232,cash,,504
100004446,13-03-2016,16:20:02,"Socks type 7, Puma",1,526.1568,card,908.0,320
100004474,01-02-2017,10:51:29,"T-shirt type 7, Adidas",1,364.06,card,,167
100004474,01-02-2017,10:51:29,"Trousers type 4, Puma",1,1463.048,card,,919
100004474,01-02-2017,10:51:29,"Top type 2, Reebok",1,461.89,card,,247
100004484,08-09-2018,14:34:34,"T-shirt type 5, Puma",1,247.976,cash,227.0,139
100004488,18-01-2016,10:42:14,"Boots type 2, Reebok",2,5215.9,cash,,2426
100004488,18-01-2016,10:42:14,"Top type 3, Puma",1,480.6,cash,,267
100004488,18-01-2016,10:42:14,"Sneakers type 2, Puma",1,1579.056,cash,,982
100004488,18-01-2016,10:42:14,"Shirt type 12, Adidas",1,673.056,cash,,456
100004491,16-11-2017,16:12:49,"Ball type 2, Nike",1,76.0942,cash,,37
100004491,16-11-2017,16:12:49,"T-shirt type 7, Nike",1,869.584,cash,,391
100004491,16-11-2017,16:12:49,"T-shirt type 5, Reebok",2,1261.638,cash,,646
100004491,16-11-2017,16:12:49,"T-shirt type 1, Nike",1,452.2,cash,,190
100004491,16-11-2017,16:12:49,"Cap type 2, Nike",1,541.66,cash,,265
100004491,16-11-2017,16:12:49,"Cap type 2, Adidas",1,630.72,cash,,292
100004497,25-07-2017,12:30:13,"Belt type 4, Nike",1,629.392,cash,,283
100004509,13-03-2018,14:45:44,"Cufflinks type 6, Puma",1,365.72,cash,,205
100004509,13-03-2018,14:45:44,"Boots type 5, Puma",2,4274.45824,cash,,2572
100004509,13-03-2018,14:45:44,"Trousers type 12, Adidas",1,867.2694,cash,,447
100004509,13-03-2018,14:45:44,"Boots type 6, Nike",1,5201.40728,cash,,2279
100004509,13-03-2018,14:45:44,"Sneakers type 4, Nike",1,1782.428,cash,,893
100004509,13-03-2018,14:45:44,"T-shirt type 4, Reebok",1,367.14,cash,,174
100004509,13-03-2018,14:45:44,"Trousers type 1, Nike",1,2275.036,cash,,937
100004530,17-02-2018,19:21:20,"Boots type 1, Reebok",1,4917.9,card,69.0,2535
100004543,09-04-2018,14:57:44,"Socks type 3, Adidas",2,933.72,cash,,502
100004543,09-04-2018,14:57:44,"Boots type 1, Puma",1,6316.816,cash,,3778
100004543,09-04-2018,14:57:44,"Trousers type 5, Adidas",1,972.37,cash,,479
100004543,09-04-2018,14:57:44,"Socks type 2, Reebok",1,411.642,cash,,210
100004555,27-11-2016,20:31:47,"Trousers type 9, Puma",1,858.28,card,1113.0,499
100004555,27-11-2016,20:31:47,"Cap type 2, Adidas",1,548.7264,card,1113.0,292
100004555,27-11-2016,20:31:47,"Cufflinks type 1, Nike",1,471.0328,card,1113.0,233
100004555,27-11-2016,20:31:47,"Hat type 7, Nike",1,452.608,card,1113.0,208
100004555,27-11-2016,20:31:47,"T-shirt type 2, Adidas",2,939.9456,card,1113.0,516
100004576,24-06-2018,15:35:16,"Trousers type 8, Nike",1,1563.272,card,,743
100004576,24-06-2018,15:35:16,"Socks type 3, Adidas",1,466.86,card,,251
100004576,24-06-2018,15:35:16,"Shoes type 1, Puma",1,3787.08,card,,2265
100004576,24-06-2018,15:35:16,"Shirt type 11, Reebok",2,2962.96,card,,1628
100004576,24-06-2018,15:35:16,"Sneakers type 3, Reebok",2,4119.56,card,,2276
100004576,24-06-2018,15:35:16,"Shirt type 1, Adidas",1,914.82,card,,474
100004576,24-06-2018,15:35:16,"T-shirt type 6, Puma",1,181.28,card,,110
100004576,24-06-2018,15:35:16,"Hat type 8, Puma",1,519.68,card,,290
100004576,24-06-2018,15:35:16,"Cufflinks type 4, Reebok",1,689.8416,card,,419
100004576,24-06-2018,15:35:16,"Belt type 2, Nike",1,536.8,card,,220
100004583,07-01-2017,13:10:27,"Shoes type 2, Puma",2,6469.888,card,,4064
100004583,07-01-2017,13:10:27,"Hat type 7, Adidas",1,323.84,card,,176
100004583,07-01-2017,13:10:27,"Boots type 3, Puma",1,4185.7536,card,,2748
100004589,19-07-2018,20:51:17,"Trousers type 12, Puma",1,296.192,cash,534.0,178
100004589,19-07-2018,20:51:17,"Hat type 3, Nike",1,648.448,cash,534.0,298
100004617,31-01-2016,13:01:43,"Trousers type 10, Nike",1,1158.616,cash,,577
100004617,31-01-2016,13:01:43,"T-shirt type 2, Reebok",1,385.2,cash,,214
100004626,31-01-2017,14:35:43,"T-shirt type 1, Adidas",1,418.509,card,,219
100004635,22-01-2016,16:31:02,"Trousers type 12, Nike",1,1640.312,cash,,758
100004645,29-05-2018,11:38:47,"Sneakers type 4, Adidas",1,1544.51,card,,739
100004645,29-05-2018,11:38:47,"Boots type 1, Adidas",1,6710.2868,card,,3593
100004645,29-05-2018,11:38:47,"Sneakers type 4, Puma",1,1379.3088,card,,912
100004645,29-05-2018,11:38:47,"Socks type 7, Adidas",1,797.04,card,,369
100004650,25-05-2018,11:15:37,"Trousers type 6, Nike",1,2160.27792,card,,1062
100004650,25-05-2018,11:15:37,"Trousers type 8, Reebok",2,4878.72,card,,2464
100004650,25-05-2018,11:15:37,"Shirt type 12, Nike",1,974.028,card,,471
100004650,25-05-2018,11:15:37,"Hat type 7, Reebok",1,374.4,card,,195
100004656,18-01-2017,12:56:06,"Trousers type 6, Reebok",1,1323.96,cash,,649
100004656,18-01-2017,12:56:06,"Shoes type 2, Reebok",1,4327.96,cash,,2378
100004656,18-01-2017,12:56:06,"Shoes type 1, Reebok",1,6119.12,cash,,3122
100004656,18-01-2017,12:56:06,"Sneakers type 6, Adidas",1,2545.92,cash,,1224
100004661,14-08-2016,15:10:03,"Sneakers type 1, Reebok",1,2316.6,cash,,1053
100004675,16-10-2016,16:10:31,"Hat type 3, Reebok",1,516.12,card,,253
100004698,09-02-2016,11:16:39,"Belt type 1, Nike",1,274.912,card,,121
100004722,29-05-2018,11:36:44,"Hat type 2, Reebok",1,367.048,cash,560.0,176
100004722,29-05-2018,11:36:44,"Socks type 1, Adidas",1,787.5,cash,560.0,375
100004722,29-05-2018,11:36:44,"Hat type 7, Adidas",1,323.84,cash,560.0,176
100004722,29-05-2018,11:36:44,"Trousers type 12, Nike",1,1640.312,cash,560.0,758
100004722,29-05-2018,11:36:44,"Belt type 4, Reebok",1,450.76,cash,560.0,236
100004722,29-05-2018,11:36:44,"Slippers type 2, Adidas",1,698.92,cash,560.0,346
100004722,29-05-2018,11:36:44,"Trousers type 3, Nike",1,1398.24048,cash,560.0,714
100004722,29-05-2018,11:36:44,"Trousers type 11, Reebok",1,1816.84,cash,560.0,857
100004726,02-02-2018,10:32:44,"Top type 3, Adidas",1,158.25,card,,75
100004727,12-05-2016,09:10:24,"Cufflinks type 6, Adidas",1,356.85,card,,183
100004727,12-05-2016,09:10:24,"Socks type 7, Reebok",1,315.59,card,,151
100004727,12-05-2016,09:10:24,"Cap type 1, Adidas",1,312.34,card,,175
100004727,12-05-2016,09:10:24,"Cap type 3, Puma",1,479.864,card,,287
100004728,02-03-2016,20:20:31,"Sneakers type 6, Reebok",2,3933.92,card,,2138
100004728,02-03-2016,20:20:31,"Belt type 2, Reebok",2,881.98,card,,418
100004731,14-01-2017,18:07:43,"Hat type 6, Puma",1,332.826,card,,251
100004754,12-11-2017,10:01:44,"Belt type 3, Puma",1,593.712,card,,342
100004756,14-05-2016,14:45:32,"Trousers type 7, Nike",2,5341.488,card,331.0,2598
100004756,14-05-2016,14:45:32,"Cufflinks type 5, Adidas",1,670.32,card,331.0,342
100004756,14-05-2016,14:45:32,"Hat type 8, Adidas",1,316.996,card,331.0,152
100004756,14-05-2016,14:45:32,"Slippers type 3, Reebok",1,394.5348,card,331.0,243
100004759,14-01-2016,20:32:07,"Shirt type 9, Puma",1,643.008,card,,425
100004759,14-01-2016,20:32:07,"Hat type 3, Reebok",1,500.6364,card,,253
100004762,18-06-2017,20:04:10,"Trousers type 8, Reebok",1,1975.8816,card,,1232
100004782,28-12-2017,15:58:46,"Trousers type 5, Nike",1,2028.288,card,259.0,912
100004782,28-12-2017,15:58:46,"Sneakers type 6, Puma",1,2577.472,card,259.0,1564
100004790,10-11-2017,17:33:41,"Socks type 3, Puma",1,564.01152,card,626.0,368
100004792,15-01-2018,13:09:32,"T-shirt type 6, Adidas",1,331.15,cash,261.0,179
100004799,22-03-2016,10:34:58,"Shirt type 5, Puma",2,1692.8352,cash,,1244
100004808,20-09-2016,13:29:55,"Shirt type 10, Puma",1,495.816,cash,,283
100004808,20-09-2016,13:29:55,"Boots type 6, Nike",2,11066.824,cash,,4558
100004829,09-09-2016,19:33:32,"Socks type 4, Reebok",1,766.2321,cash,,393
100004829,09-09-2016,19:33:32,"Slippers type 3, Nike",1,313.536,cash,,138
100004829,09-09-2016,19:33:32,"Top type 3, Nike",2,1070.0,cash,,500
100004829,09-09-2016,19:33:32,"Belt type 4, Adidas",1,398.2,cash,,181
100004831,28-09-2017,18:54:50,"Cufflinks type 3, Nike",2,1565.2,cash,568.0,700
100004831,28-09-2017,18:54:50,"Socks type 6, Adidas",2,1396.8,cash,568.0,776
100004831,28-09-2017,18:54:50,"T-shirt type 5, Puma",1,247.976,cash,568.0,139
100004831,28-09-2017,18:54:50,"Shirt type 11, Puma",1,646.5536,cash,568.0,410
100004831,28-09-2017,18:54:50,"Belt type 4, Puma",2,861.888,cash,568.0,536
100004831,28-09-2017,18:54:50,"Socks type 5, Reebok",1,227.55,cash,568.0,111
100004876,12-02-2018,16:22:28,"Trousers type 10, Puma",1,1720.584,cash,625.0,1039
100004876,12-02-2018,16:22:28,"Shirt type 7, Adidas",2,2480.4,cash,625.0,1590
100004876,12-02-2018,16:22:28,"Slippers type 1, Puma",1,294.84,cash,625.0,189
100004886,16-06-2017,09:52:33,"Boots type 3, Reebok",1,5482.6676,cash,,3394
100004886,16-06-2017,09:52:33,"Hat type 4, Adidas",1,562.8,cash,,280
100004893,28-12-2016,10:55:56,"Shirt type 4, Puma",1,888.88,card,,542
100004904,09-02-2017,12:28:21,"Top type 1, Puma",1,420.784,cash,987.0,238
100004913,23-04-2018,10:39:41,"Cufflinks type 2, Nike",1,231.544,cash,,103
100004913,23-04-2018,10:39:41,"Shirt type 10, Reebok",1,1125.72,cash,,531
100004913,23-04-2018,10:39:41,"Sneakers type 6, Nike",1,4692.12,cash,,1923
100004918,29-05-2018,16:00:36,"Cufflinks type 5, Puma",2,476.672,card,,280
100004918,29-05-2018,16:00:36,"Cufflinks type 7, Reebok",1,487.008,card,,267
100004920,04-09-2017,18:24:45,"Top type 1, Adidas",1,797.16,cash,821.0,364
100004926,28-03-2018,13:57:30,"Boots type 1, Nike",1,6055.728,cash,,2814
100004932,04-09-2016,11:21:46,"Hat type 5, Nike",1,454.336,cash,,229
100004932,04-09-2016,11:21:46,"Cufflinks type 6, Reebok",2,826.54,cash,,442
100004932,04-09-2016,11:21:46,"Shirt type 11, Puma",2,1469.44,cash,,820
100004932,04-09-2016,11:21:46,"Sneakers type 4, Adidas",1,1529.0649,cash,,739
100004932,04-09-2016,11:21:46,"Top type 1, Adidas",2,1594.32,cash,,728
100004932,04-09-2016,11:21:46,"Trousers type 3, Reebok",1,1850.97,cash,,869
100004932,04-09-2016,11:21:46,"Ball type 2, Reebok",1,88.0968,cash,,47
100004932,04-09-2016,11:21:46,"Socks type 3, Adidas",1,424.8426,cash,,251
100004941,30-09-2016,12:28:33,"Trousers type 5, Nike",1,1764.61056,card,,912
100004947,08-10-2016,13:57:17,"Trousers type 3, Puma",1,355.008,card,654.0,258
100004947,08-10-2016,13:57:17,"Slippers type 2, Reebok",1,468.7,card,654.0,218
100004947,08-10-2016,13:57:17,"Hat type 8, Adidas",1,261.44,card,654.0,152
100004958,26-11-2016,11:28:03,"Slippers type 2, Puma",1,318.56,cash,,181
100004959,08-11-2017,16:31:11,"Hat type 3, Nike",1,583.6032,card,,298
100004959,08-11-2017,16:31:11,"Shirt type 7, Reebok",1,1310.26,card,,686
100004963,20-08-2017,13:07:54,"Cap type 1, Reebok",1,529.2,cash,,245
100004963,20-08-2017,13:07:54,"Belt type 4, Nike",1,629.392,cash,,283
100004964,21-02-2018,11:05:24,"Trousers type 4, Puma",1,1463.048,card,,919
100004970,10-11-2016,13:25:45,"Trousers type 12, Reebok",1,542.82,cash,891.0,249
100004971,25-11-2017,14:33:31,"Trousers type 12, Reebok",1,542.82,card,,249
100004979,29-11-2016,09:37:50,"Boots type 3, Puma",2,9848.832,card,,5496
100004979,29-11-2016,09:37:50,"Boots type 6, Adidas",1,4829.2916,card,,2714
100004980,26-09-2018,15:44:52,"Sneakers type 3, Nike",1,2359.54664,card,1146.0,1282
100004980,26-09-2018,15:44:52,"Sneakers type 3, Puma",1,3159.72,card,1146.0,1965
100004980,26-09-2018,15:44:52,"Cufflinks type 5, Nike",1,949.648,card,1146.0,427
100004980,26-09-2018,15:44:52,"Cufflinks type 4, Nike",2,772.24,card,1146.0,394
100004980,26-09-2018,15:44:52,"Shirt type 1, Puma",1,1426.128,card,1146.0,814
100004997,21-07-2018,18:20:28,"Socks type 7, Puma",1,565.76,cash,,320
100004997,21-07-2018,18:20:28,"T-shirt type 2, Reebok",1,327.42,cash,,214
100004997,21-07-2018,18:20:28,"Socks type 2, Adidas",1,92.4672,cash,,56
100004997,21-07-2018,18:20:28,"Shirt type 2, Adidas",1,1007.4,cash,,460
100005003,03-12-2016,10:40:23,"Boots type 5, Reebok",1,5673.87,cash,,2741
100005003,03-12-2016,10:40:23,"Slippers type 1, Reebok",2,1372.8,cash,,624
100005003,03-12-2016,10:40:23,"Sneakers type 1, Adidas",1,3338.68,cash,,1748
100005007,30-10-2017,17:52:47,"Boots type 4, Adidas",1,7128.99,cash,,3411
100005011,03-01-2017,14:14:36,"Shirt type 3, Puma",1,273.6,card,,152
100005011,03-01-2017,14:14:36,"Trousers type 7, Reebok",1,1571.7,card,,806
100005019,01-10-2016,10:52:08,"T-shirt type 6, Reebok",2,742.1,cash,,362
100005019,01-10-2016,10:52:08,"Cap type 3, Adidas",2,760.42,cash,,394
100005029,06-02-2018,14:24:26,"Boots type 1, Reebok",2,9835.8,cash,,5070
100005029,06-02-2018,14:24:26,"Boots type 2, Nike",1,5933.952,cash,,2727
100005029,06-02-2018,14:24:26,"Shoes type 3, Adidas",1,3408.96,cash,,1608
100005029,06-02-2018,14:24:26,"Shirt type 4, Nike",1,2053.344,cash,,876
100005029,06-02-2018,14:24:26,"Hat type 8, Puma",1,462.5152,cash,,290
100005029,06-02-2018,14:24:26,"Boots type 1, Adidas",1,7293.79,cash,,3593
100005029,06-02-2018,14:24:26,"Trousers type 12, Nike",1,1640.312,cash,,758
100005048,27-06-2016,18:47:21,"Ball type 2, Nike",1,83.62,cash,,37
100005048,27-06-2016,18:47:21,"Cufflinks type 2, Nike",1,231.544,cash,,103
100005054,22-01-2016,09:31:18,"T-shirt type 3, Puma",1,616.176,cash,,389
100005056,03-04-2017,12:55:17,"Top type 4, Reebok",1,271.6,cash,198.0,140
100005070,31-10-2017,09:09:49,"Slippers type 3, Puma",1,368.0,card,,230
100005080,31-07-2018,19:06:52,"Sneakers type 4, Reebok",1,3502.0,cash,1198.0,1700
100005080,31-07-2018,19:06:52,"Boots type 2, Nike",1,5933.952,cash,1198.0,2727
100005080,31-07-2018,19:06:52,"Shirt type 9, Nike",1,1682.0496,cash,1198.0,740
100005081,27-02-2016,14:58:59,"Boots type 2, Adidas",2,13566.9,card,,6618
100005085,08-08-2016,19:47:10,"Socks type 4, Puma",1,297.024,cash,,168
100005085,08-08-2016,19:47:10,"Shirt type 2, Puma",1,793.87776,cash,,494
100005085,08-08-2016,19:47:10,"Trousers type 12, Reebok",1,542.82,cash,,249
100005087,09-03-2017,12:54:26,"Sneakers type 1, Reebok",1,2316.6,card,,1053
100005087,09-03-2017,12:54:26,"Shirt type 5, Puma",1,971.8128,card,,622
100005088,22-06-2018,10:41:46,"Socks type 4, Reebok",1,789.93,card,,393
100005088,22-06-2018,10:41:46,"Shoes type 2, Nike",1,3640.83456,card,,1562
100005100,07-06-2017,14:12:06,"Hat type 5, Reebok",1,226.24,cash,1086.0,112
