bill,date,time,item,amount,total,payment_type(cash/card),buyer_id,purchase_price
100003846,02-04-2016,18:29:06,"Boots type 1, Nike",1,4844.5824,cash,1027.0,2814
100003885,30-09-2016,20:28:15,"T-shirt type 3, Reebok",1,418.665,cash,,226
100003885,30-09-2016,20:28:15,"Socks type 2, Nike",1,269.0,cash,,125
100003885,30-09-2016,20:28:15,"Socks type 7, Adidas",1,797.04,cash,,369
100003909,18-01-2017,10:55:38,"Cufflinks type 7, Adidas",1,334.88,cash,,184
100003909,18-01-2017,10:55:38,"Shirt type 4, Reebok",1,1673.9,cash,,881
100003909,18-01-2017,10:55:38,"Trousers type 11, Reebok",1,1653.3244,cash,,857
100003914,23-03-2018,18:41:08,"Shoes type 2, Adidas",1,3094.4292,cash,541.0,1761
100003914,23-03-2018,18:41:08,"Sneakers type 4, Nike",1,1782.428,cash,541.0,893
100003916,05-05-2018,11:30:30,"Belt type 3, Nike",2,938.528,card,,422
100003918,03-02-2017,14:25:26,"Slippers type 3, Reebok",1,481.14,card,,243
100003926,29-07-2016,10:31:22,"Sneakers type 1, Nike",1,3992.892,card,,1887
100003926,29-07-2016,10:31:22,"Boots type 1, Puma",2,12633.632,card,,7556
100003929,29-07-2017,16:33:50,"Cufflinks type 4, Puma",1,788.04,card,,495
100003929,29-07-2017,16:33:50,"Top type 3, Nike",1,535.0,card,,250
100003943,25-08-2016,12:13:24,"Hat type 3, Puma",1,388.44,cash,,249
100003950,29-10-2017,09:26:19,"Shirt type 7, Reebok",1,1310.26,cash,,686
100003975,22-04-2016,09:00:25,"Hat type 8, Adidas",2,653.6,card,,304
100003986,19-10-2017,09:54:14,"Hat type 8, Puma",1,519.68,cash,,290
100003986,19-10-2017,09:54:14,"Belt type 4, Puma",1,387.8496,cash,,268
100003986,19-10-2017,09:54:14,"Cap type 1, Puma",1,192.76704,cash,,134
100003986,19-10-2017,09:54:14,"Top type 3, Puma",1,480.6,cash,,267
100003986,19-10-2017,09:54:14,"Sneakers type 3, Adidas",1,3241.26,cash,,1637
100003986,19-10-2017,09:54:14,"Shirt type 10, Adidas",1,446.9,cash,,205
100003992,12-01-2018,18:06:56,"T-shirt type 7, Puma",2,403.104,cash,,228
100003992,12-01-2018,18:06:56,"Sneakers type 6, Nike",1,4692.12,cash,,1923
100003992,12-01-2018,18:06:56,"Boots type 2, Nike",2,10325.07648,cash,,5454
100003992,12-01-2018,18:06:56,"Hat type 2, Reebok",1,378.4,cash,,176
100003992,12-01-2018,18:06:56,"Belt type 1, Reebok",1,552.492,cash,,298
100003992,12-01-2018,18:06:56,"Shirt type 2, Nike",1,1560.9856,cash,,824
100003992,12-01-2018,18:06:56,"Hat type 3, Adidas",1,231.0,cash,,110
100004008,04-06-2017,20:17:40,"Ball type 2, Adidas",1,86.94,card,,45
100004008,04-06-2017,20:17:40,"Shirt type 12, Adidas",1,820.8,card,,456
100004008,04-06-2017,20:17:40,"Trousers type 11, Puma",1,544.824,card,,329
100004008,04-06-2017,20:17:40,"Cufflinks type 1, Adidas",1,526.62,card,,262
100004053,09-12-2016,17:02:56,"Shoes type 2, Reebok",1,4327.96,cash,,2378
100004059,20-03-2017,09:00:30,"Ball type 1, Nike",1,111.936,card,,48
100004059,20-03-2017,09:00:30,"Cap type 1, Reebok",1,529.2,card,,245
100004068,30-12-2017,18:36:06,"Shirt type 1, Puma",2,2852.256,cash,,1628
100004068,30-12-2017,18:36:06,"Sneakers type 2, Puma",2,3158.112,cash,,1964
100004068,30-12-2017,18:36:06,"Trousers type 11, Adidas",1,1697.28,cash,,884
100004068,30-12-2017,18:36:06,"Trousers type 3, Reebok",1,1850.97,cash,,869
100004085,02-08-2018,17:44:11,"Trousers type 12, Adidas",1,974.46,card,,447
100004093,04-05-2016,19:26:53,"Socks type 2, Nike",1,269.0,cash,,125
100004098,10-12-2016,16:50:13,"Shirt type 9, Nike",1,1699.04,card,,740
100004098,10-12-2016,16:50:13,"Slippers type 1, Adidas",1,391.95,card,,195
100004098,10-12-2016,16:50:13,"Top type 3, Nike",1,535.0,card,,250
100004098,10-12-2016,16:50:13,"T-shirt type 1, Puma",1,233.696,card,,134
100004103,30-12-2016,09:30:50,"Cufflinks type 6, Puma",2,731.44,cash,,410
100004103,30-12-2016,09:30:50,"Socks type 2, Nike",1,269.0,cash,,125
100004106,17-05-2017,17:33:50,"Cap type 1, Adidas",1,339.5,cash,,175
100004106,17-05-2017,17:33:50,"Cap type 3, Nike",1,357.06,cash,,165
100004112,27-03-2016,12:15:41,"Trousers type 4, Nike",1,2242.3876,card,,1007
100004118,22-12-2016,11:42:39,"Ball type 1, Nike",1,111.936,card,,48
100004118,22-12-2016,11:42:39,"Cufflinks type 5, Reebok",1,262.8,card,,146
100004118,22-12-2016,11:42:39,"Top type 3, Nike",1,444.05,card,,250
100004118,22-12-2016,11:42:39,"Cufflinks type 3, Reebok",1,661.8848,card,,391
100004122,07-01-2017,10:13:43,"Cufflinks type 3, Puma",1,648.96,card,,390
100004122,07-01-2017,10:13:43,"T-shirt type 6, Nike",1,692.692,card,,346
100004155,30-01-2017,17:46:24,"Cap type 3, Reebok",1,315.57,cash,,157
100004155,30-01-2017,17:46:24,"Socks type 4, Adidas",1,688.2,cash,,370
100004155,30-01-2017,17:46:24,"Sneakers type 6, Reebok",1,1966.96,cash,,1069
100004155,30-01-2017,17:46:24,"Boots type 6, Nike",1,5533.412,cash,,2279
100004155,30-01-2017,17:46:24,"Boots type 6, Adidas",1,5889.38,cash,,2714
100004191,19-10-2017,16:05:04,"T-shirt type 4, Nike",1,594.336,card,,246
100004191,19-10-2017,16:05:04,"Cufflinks type 3, Puma",1,616.512,card,,390
100004191,19-10-2017,16:05:04,"Hat type 8, Puma",1,519.68,card,,290
100004198,27-03-2016,20:28:07,"Belt type 4, Reebok",1,450.76,cash,965.0,236
100004198,27-03-2016,20:28:07,"Shoes type 3, Nike",2,13300.736,cash,965.0,6704
100004198,27-03-2016,20:28:07,"Cap type 1, Reebok",1,529.2,cash,965.0,245
100004201,19-11-2016,09:17:47,"Sneakers type 3, Nike",1,2651.176,cash,,1282
100004202,08-06-2017,19:52:30,"Shirt type 5, Adidas",1,1333.0248,cash,212.0,779
100004210,31-01-2016,17:49:12,"Belt type 3, Nike",1,469.264,card,,211
100004210,31-01-2016,17:49:12,"Shirt type 5, Nike",1,747.63008,card,,419
100004210,31-01-2016,17:49:12,"Sneakers type 3, Nike",2,4878.16384,card,,2564
100004265,23-11-2017,14:28:10,"Slippers type 3, Adidas",2,600.98,cash,957.0,302
100004265,23-11-2017,14:28:10,"Boots type 4, Puma",1,5809.6,cash,957.0,3631
100004283,31-03-2017,16:14:59,"Trousers type 10, Puma",1,1870.2,cash,,1039
100004307,22-08-2017,09:31:30,"Cufflinks type 5, Adidas",1,670.32,cash,79.0,342
100004331,01-09-2016,19:01:36,"Cufflinks type 4, Reebok",1,763.7532,cash,,419
100004336,16-06-2016,16:11:01,"Boots type 4, Nike",1,6097.59744,cash,,2868
100004336,16-06-2016,16:11:01,"Sneakers type 2, Nike",1,4556.48,cash,,1964
100004336,16-06-2016,16:11:01,"Hat type 5, Adidas",1,322.74,cash,,163
100004336,16-06-2016,16:11:01,"Slippers type 3, Adidas",1,300.49,cash,,151
100004338,16-10-2016,13:06:19,"Hat type 7, Adidas",1,262.3104,card,,176
100004356,01-10-2017,09:46:49,"Trousers type 12, Reebok",1,531.9636,cash,,249
100004375,09-04-2018,14:02:40,"Hat type 7, Nike",1,411.87328,cash,,208
100004375,09-04-2018,14:02:40,"Shirt type 1, Adidas",2,1829.64,cash,,948
100004375,09-04-2018,14:02:40,"Slippers type 1, Reebok",1,686.4,cash,,312
100004375,09-04-2018,14:02:40,"Top type 1, Puma",1,420.784,cash,,238
100004378,01-04-2017,12:28:08,"T-shirt type 3, Nike",1,492.2,card,218.0,230
100004378,01-04-2017,12:28:08,"Sneakers type 1, Puma",1,2891.328,card,218.0,1628
100004378,01-04-2017,12:28:08,"Cufflinks type 7, Reebok",2,933.0048,card,218.0,534
100004378,01-04-2017,12:28:08,"Sneakers type 4, Adidas",2,3027.2396,card,218.0,1478
100004389,14-08-2018,19:52:14,"Belt type 2, Adidas",2,593.229,cash,,318
100004389,14-08-2018,19:52:14,"Shoes type 4, Adidas",1,3582.78,cash,,1698
100004397,15-08-2016,14:34:34,"Shoes type 2, Adidas",1,3161.6994,card,,1761
100004408,26-06-2016,20:38:43,"Socks type 2, Reebok",1,415.8,card,,210
100004408,26-06-2016,20:38:43,"T-shirt type 1, Nike",2,904.4,card,,380
100004427,22-01-2017,20:49:41,"Trousers type 10, Puma",1,1870.2,card,,1039
100004464,05-09-2016,12:42:57,"Cufflinks type 6, Adidas",2,670.878,card,,366
100004464,05-09-2016,12:42:57,"Trousers type 9, Reebok",1,608.16,card,,336
100004464,05-09-2016,12:42:57,"T-shirt type 2, Puma",1,282.24,card,,200
100004465,26-10-2016,16:29:34,"Hat type 6, Reebok",1,203.3,card,,107
100004466,16-10-2016,12:00:42,"Shirt type 8, Puma",1,475.2,cash,,264
100004466,16-10-2016,12:00:42,"Trousers type 3, Nike",2,3073.056,cash,,1428
100004489,27-04-2016,11:14:02,"Trousers type 5, Adidas",1,972.37,cash,,479
100004489,27-04-2016,11:14:02,"Hat type 8, Puma",1,519.68,cash,,290
100004489,27-04-2016,11:14:02,"Belt type 4, Puma",1,430.944,cash,,268
100004494,29-08-2018,17:15:23,"Shirt type 2, Reebok",1,554.4,cash,,252
100004494,29-08-2018,17:15:23,"Top type 4, Nike",1,341.938,cash,,178
100004494,29-08-2018,17:15:23,"Hat type 3, Reebok",1,495.4752,cash,,253
100004494,29-08-2018,17:15:23,"Trousers type 10, Adidas",1,1062.096,cash,,580
100004495,25-07-2018,20:31:05,"Ball type 1, Reebok",1,93.74,card,1001.0,43
100004502,05-03-2016,19:17:41,"Shirt type 4, Adidas",1,358.98,cash,,186
100004510,16-07-2016,15:03:07,"Socks type 4, Nike",1,289.788,card,20.0,123
100004510,16-07-2016,15:03:07,"Boots type 5, Adidas",2,5720.58,card,20.0,3126
100004529,17-02-2016,11:39:24,"Ball type 1, Adidas",1,51.987,cash,,31
100004529,17-02-2016,11:39:24,"Belt type 4, Adidas",1,390.236,cash,,181
100004529,17-02-2016,11:39:24,"Ball type 2, Puma",2,141.8256,cash,,90
100004529,17-02-2016,11:39:24,"Sneakers type 4, Puma",1,1451.904,cash,,912
100004529,17-02-2016,11:39:24,"Sneakers type 6, Puma",1,2577.472,cash,,1564
100004529,17-02-2016,11:39:24,"Hat type 5, Nike",1,377.09888,cash,,229
100004529,17-02-2016,11:39:24,"Trousers type 5, Adidas",1,972.37,cash,,479
100004529,17-02-2016,11:39:24,"Top type 2, Reebok",1,461.89,cash,,247
100004529,17-02-2016,11:39:24,"Hat type 2, Puma",2,760.32,cash,,440
100004529,17-02-2016,11:39:24,"Ball type 1, Adidas",1,60.45,cash,,31
100004544,18-12-2016,14:14:55,"Trousers type 6, Reebok",1,1323.96,cash,32.0,649
100004544,18-12-2016,14:14:55,"Hat type 5, Adidas",1,322.74,cash,32.0,163
100004544,18-12-2016,14:14:55,"Socks type 3, Adidas",1,466.86,cash,32.0,251
100004544,18-12-2016,14:14:55,"Shoes type 4, Nike",1,5776.12,cash,32.0,2947
100004544,18-12-2016,14:14:55,"Cufflinks type 6, Adidas",1,356.85,cash,32.0,183
100004544,18-12-2016,14:14:55,"T-shirt type 1, Reebok",1,309.68,cash,32.0,158
100004557,13-07-2017,14:53:44,"Shirt type 1, Puma",1,1369.08288,cash,,814
100004568,01-08-2016,18:55:11,"Cufflinks type 7, Puma",2,392.0,cash,,250
100004568,01-08-2016,18:55:11,"Sneakers type 5, Puma",2,1813.06512,cash,,1406
100004591,23-09-2018,11:50:01,"Hat type 3, Puma",1,388.44,card,862.0,249
100004591,23-09-2018,11:50:01,"Belt type 4, Puma",1,430.944,card,862.0,268
100004606,11-09-2017,13:40:08,"Slippers type 3, Puma",1,338.56,card,,230
100004606,11-09-2017,13:40:08,"Hat type 8, Nike",1,518.3724,card,,282
100004606,11-09-2017,13:40:08,"Shirt type 8, Puma",2,950.4,card,,528
100004620,22-07-2018,17:14:47,"Top type 1, Nike",1,339.16,card,,139
100004621,25-07-2017,18:22:21,"Ball type 2, Adidas",2,189.0,card,286.0,90
100004624,28-03-2017,16:10:45,"Boots type 4, Reebok",1,7161.1,card,,3769
100004639,16-09-2017,20:53:46,"Cap type 2, Puma",1,314.64,card,,190
100004651,05-11-2017,09:36:47,"Boots type 4, Nike",1,6929.088,card,,2868
100004679,21-04-2016,13:29:15,"Trousers type 11, Reebok",1,1816.84,card,,857
100004679,21-04-2016,13:29:15,"Socks type 5, Nike",1,506.984,card,,254
100004679,21-04-2016,13:29:15,"Shirt type 3, Reebok",2,1033.2,card,,492
100004679,21-04-2016,13:29:15,"Socks type 2, Nike",1,269.0,card,,125
100004679,21-04-2016,13:29:15,"Sneakers type 5, Puma",1,1119.176,card,,703
100004680,30-01-2018,18:26:00,"Socks type 6, Reebok",1,691.6,cash,,380
100004681,16-10-2017,20:29:45,"Shirt type 5, Puma",1,1044.96,cash,,622
100004687,16-07-2018,16:29:41,"Sneakers type 3, Nike",1,2651.176,cash,,1282
100004687,16-07-2018,16:29:41,"Socks type 2, Adidas",1,94.6176,cash,,56
100004687,16-07-2018,16:29:41,"Trousers type 4, Puma",1,1185.06888,cash,,919
100004687,16-07-2018,16:29:41,"T-shirt type 5, Nike",1,568.4,cash,,245
100004687,16-07-2018,16:29:41,"Shirt type 6, Puma",1,551.76,cash,,330
100004687,16-07-2018,16:29:41,"Hat type 6, Reebok",1,178.904,cash,,107
100004692,11-09-2018,17:32:27,"T-shirt type 6, Adidas",1,317.904,cash,982.0,179
100004692,11-09-2018,17:32:27,"Shirt type 2, Nike",1,1658.5472,cash,982.0,824
100004692,11-09-2018,17:32:27,"T-shirt type 1, Nike",1,416.024,cash,982.0,190
100004700,15-11-2017,13:55:40,"T-shirt type 1, Adidas",1,459.9,cash,,219
100004700,15-11-2017,13:55:40,"Shirt type 3, Puma",1,273.6,cash,,152
100004700,15-11-2017,13:55:40,"Boots type 5, Puma",1,2273.648,cash,,1286
100004700,15-11-2017,13:55:40,"Socks type 7, Puma",1,565.76,cash,,320
100004700,15-11-2017,13:55:40,"Top type 3, Nike",1,535.0,cash,,250
100004708,15-02-2016,18:44:05,"Shirt type 8, Puma",1,418.176,cash,,264
100004708,15-02-2016,18:44:05,"Socks type 7, Reebok",1,315.59,cash,,151
100004708,15-02-2016,18:44:05,"Cap type 2, Reebok",1,196.35,cash,,105
100004713,20-02-2018,10:34:41,"Shirt type 3, Nike",1,1737.236,card,,821
100004730,23-07-2018,09:46:18,"Boots type 1, Reebok",1,4917.9,card,1238.0,2535
100004730,23-07-2018,09:46:18,"Socks type 1, Adidas",1,708.75,card,1238.0,375
100004730,23-07-2018,09:46:18,"Shirt type 3, Nike",1,1546.14004,card,1238.0,821
100004730,23-07-2018,09:46:18,"Cufflinks type 4, Adidas",1,887.9423,card,1238.0,493
100004730,23-07-2018,09:46:18,"Shirt type 1, Nike",1,1700.784,card,1238.0,837
100004730,23-07-2018,09:46:18,"Shirt type 6, Reebok",1,699.6,card,1238.0,330
100004741,01-07-2016,20:18:11,"Trousers type 3, Reebok",1,1554.8148,card,,869
100004741,01-07-2016,20:18:11,"Trousers type 10, Reebok",2,686.88,card,,324
100004768,02-08-2017,12:09:11,"Shirt type 7, Adidas",1,1550.25,card,,795
100004768,02-08-2017,12:09:11,"Sneakers type 6, Puma",1,2577.472,card,,1564
100004768,02-08-2017,12:09:11,"Hat type 6, Adidas",1,487.6,card,,265
100004786,08-01-2016,16:34:40,"Shirt type 4, Nike",1,2053.344,card,420.0,876
100004786,08-01-2016,16:34:40,"Socks type 1, Puma",1,215.496,card,420.0,123
100004804,19-08-2018,19:37:01,"Sneakers type 3, Adidas",1,2852.3088,card,,1637
100004833,18-07-2018,09:47:19,"Trousers type 8, Nike",1,1313.14848,cash,,743
100004859,22-12-2016,19:43:08,"Shirt type 3, Nike",1,1737.236,cash,,821
100004861,16-05-2018,13:05:48,"Shirt type 8, Puma",2,798.336,cash,,528
100004861,16-05-2018,13:05:48,"T-shirt type 1, Adidas",2,919.8,cash,,438
100004861,16-05-2018,13:05:48,"Cufflinks type 1, Reebok",1,767.97,cash,,371
100004861,16-05-2018,13:05:48,"Top type 1, Adidas",2,1594.32,cash,,728
100004867,21-02-2017,10:14:07,"Trousers type 5, Adidas",1,972.37,cash,,479
100004874,24-07-2017,15:24:55,"Trousers type 6, Puma",1,1155.01536,card,1239.0,761
100004874,24-07-2017,15:24:55,"Cufflinks type 6, Adidas",1,356.85,card,1239.0,183
100004874,24-07-2017,15:24:55,"Shoes type 2, Adidas",2,6727.02,card,1239.0,3522
100004894,12-09-2017,20:29:08,"Shoes type 2, Puma",2,6469.888,card,,4064
100004907,21-04-2018,19:23:16,"Hat type 5, Puma",1,234.08,card,,140
100004907,21-04-2018,19:23:16,"Shirt type 7, Reebok",1,1310.26,card,,686
100004911,03-07-2016,17:21:51,"Boots type 5, Nike",1,8007.18,card,,3543
100004911,03-07-2016,17:21:51,"Hat type 8, Reebok",1,356.3868,card,,209
100004928,21-09-2017,12:39:14,"Shirt type 7, Nike",1,1646.56,card,2.0,820
100004928,21-09-2017,12:39:14,"Cufflinks type 4, Reebok",1,821.24,card,2.0,419
100004928,21-09-2017,12:39:14,"Cufflinks type 5, Puma",1,225.792,card,2.0,140
100004939,21-03-2017,19:45:32,"Socks type 2, Adidas",1,107.52,cash,,56
100004939,21-03-2017,19:45:32,"Top type 4, Nike",1,402.28,cash,,178
100004939,21-03-2017,19:45:32,"Trousers type 7, Puma",1,482.232,cash,,283
100004946,28-01-2016,17:02:48,"Shirt type 9, Puma",1,562.632,cash,668.0,425
100004946,28-01-2016,17:02:48,"Boots type 6, Adidas",1,5536.0172,cash,668.0,2714
100004946,28-01-2016,17:02:48,"Hat type 7, Reebok",1,348.192,cash,668.0,195
100004966,21-09-2017,19:41:25,"Hat type 3, Nike",1,609.54112,card,909.0,298
100004966,21-09-2017,19:41:25,"Shirt type 4, Nike",1,2012.27712,card,909.0,876
100004966,21-09-2017,19:41:25,"Sneakers type 5, Puma",1,917.72432,card,909.0,703
100004966,21-09-2017,19:41:25,"Trousers type 9, Reebok",1,547.344,card,909.0,336
100004966,21-09-2017,19:41:25,"Trousers type 4, Puma",1,1419.15656,card,909.0,919
100004966,21-09-2017,19:41:25,"Shoes type 3, Adidas",2,6817.92,card,909.0,3216
100004966,21-09-2017,19:41:25,"Shoes type 3, Adidas",1,3408.96,card,909.0,1608
100004966,21-09-2017,19:41:25,"Shoes type 2, Adidas",2,6727.02,card,909.0,3522
100004966,21-09-2017,19:41:25,"Socks type 3, Nike",1,436.244,card,909.0,191
100004967,13-01-2018,13:52:11,"Trousers type 2, Reebok",1,335.49,cash,,159
100004967,13-01-2018,13:52:11,"Cap type 2, Nike",1,541.66,cash,,265
100004995,23-10-2017,15:34:29,"Trousers type 1, Adidas",1,1564.92,cash,,828
100004995,23-10-2017,15:34:29,"Hat type 1, Reebok",1,495.55,cash,,265
100004995,23-10-2017,15:34:29,"Shirt type 10, Nike",2,794.92,cash,,334
100005012,07-05-2018,10:24:28,"Shirt type 10, Reebok",1,1125.72,cash,,531
100005038,04-08-2018,17:30:12,"Cufflinks type 1, Puma",1,195.9768,cash,,135
100005049,01-11-2016,09:04:24,"Cap type 3, Adidas",2,638.7528,cash,,394
100005053,13-06-2018,20:26:32,"Top type 2, Nike",1,934.78,card,,385
100005060,27-08-2016,20:32:25,"Ball type 1, Nike",2,223.872,cash,,96
100005065,05-09-2018,15:36:58,"Socks type 2, Adidas",1,107.52,cash,,56
100005093,09-01-2018,13:42:22,"T-shirt type 7, Nike",1,739.1464,cash,,391
100005096,11-10-2017,11:14:17,"Trousers type 1, Nike",2,3867.5612,card,,1874
100005108,29-07-2016,12:59:29,"Socks type 6, Nike",1,536.52,cash,980.0,255
100005108,29-07-2016,12:59:29,"Cufflinks type 4, Reebok",1,821.24,cash,980.0,419
100005108,29-07-2016,12:59:29,"Boots type 5, Adidas",1,2374.0407,cash,980.0,1563
100005133,07-09-2016,12:27:34,"Shirt type 3, Reebok",1,516.6,cash,,246
100005133,07-09-2016,12:27:34,"Socks type 7, Reebok",1,315.59,cash,,151
100005168,04-12-2017,09:09:13,"Hat type 3, Reebok",1,510.9588,cash,1229.0,253
100005168,04-12-2017,09:09:13,"T-shirt type 7, Adidas",1,364.06,cash,1229.0,167
100005175,18-08-2018,12:48:10,"Boots type 6, Nike",1,5533.412,card,,2279
100005182,12-08-2018,09:59:26,"Sneakers type 6, Nike",1,4692.12,card,,1923
100005182,12-08-2018,09:59:26,"Cufflinks type 3, Reebok",2,1438.88,card,,782
100005184,11-09-2016,17:53:39,"Cufflinks type 4, Puma",1,788.04,card,,495
100005195,19-08-2018,13:19:37,"Belt type 2, Nike",2,1073.6,cash,,440
100005195,19-08-2018,13:19:37,"Trousers type 6, Nike",1,2298.168,cash,,1062
100005199,28-05-2018,13:59:45,"Cufflinks type 3, Reebok",2,1438.88,card,,782
100005199,28-05-2018,13:59:45,"Shoes type 3, Adidas",1,3170.3328,card,,1608
100005199,28-05-2018,13:59:45,"Sneakers type 2, Adidas",1,2117.61,card,,1023
100005199,28-05-2018,13:59:45,"T-shirt type 2, Adidas",1,434.214,card,,258
100005199,28-05-2018,13:59:45,"Trousers type 11, Nike",1,768.25176,card,,453
100005199,28-05-2018,13:59:45,"Belt type 2, Adidas",1,325.95,card,,159
100005199,28-05-2018,13:59:45,"Shirt type 10, Reebok",1,1125.72,card,,531
100005211,21-12-2016,15:55:48,"Shirt type 10, Reebok",2,2251.44,card,,1062
100005211,21-12-2016,15:55:48,"Cufflinks type 5, Nike",1,949.648,card,,427
100005211,21-12-2016,15:55:48,"Cap type 3, Puma",1,479.864,card,,287
100005228,26-08-2017,12:10:00,"Shoes type 2, Nike",1,3792.536,cash,,1562
100005233,17-05-2016,13:18:14,"Hat type 4, Adidas",1,540.288,cash,915.0,280
100005233,17-05-2016,13:18:14,"Belt type 1, Puma",1,310.184,cash,915.0,191
100005233,17-05-2016,13:18:14,"Trousers type 10, Puma",2,3740.4,cash,915.0,2078
100005248,12-04-2016,12:04:26,"Shirt type 6, Nike",1,1552.824,card,966.0,702
100005248,12-04-2016,12:04:26,"Hat type 7, Nike",1,452.608,card,966.0,208
100005248,12-04-2016,12:04:26,"Slippers type 1, Adidas",1,391.95,card,966.0,195
100005253,29-08-2016,10:40:35,"Trousers type 11, Nike",2,1786.632,card,,906
100005256,03-09-2016,15:12:57,"Cufflinks type 4, Reebok",1,821.24,card,,419
100005256,03-09-2016,15:12:57,"Top type 2, Adidas",1,310.8,card,,168
100005258,05-07-2017,16:53:56,"Socks type 4, Nike",1,249.21768,cash,87.0,123
100005258,05-07-2017,16:53:56,"Boots type 6, Adidas",1,5830.4862,cash,87.0,2714
100005259,31-03-2016,11:01:06,"Top type 3, Nike",2,1070.0,card,,500
100005276,03-09-2018,13:57:53,"Shirt type 12, Reebok",2,2553.74,cash,300.0,1258
100005276,03-09-2018,13:57:53,"Shirt type 10, Nike",1,397.46,cash,300.0,167
100005276,03-09-2018,13:57:53,"Sneakers type 6, Adidas",1,2545.92,cash,300.0,1224
100005276,03-09-2018,13:57:53,"Socks type 2, Puma",1,427.648,cash,300.0,257
100005300,22-03-2018,13:53:45,"Shoes type 3, Reebok",1,2475.198,cash,,1389
100005305,28-07-2017,12:29:30,"Socks type 5, Adidas",2,1472.64,cash,91.0,708
100005322,24-03-2017,09:48:07,"Sneakers type 6, Nike",1,4692.12,cash,769.0,1923
100005330,27-12-2017,13:51:36,"Shirt type 8, Adidas",1,649.65,card,,355
100005330,27-12-2017,13:51:36,"Cap type 3, Reebok",1,255.6117,card,,157
100005330,27-12-2017,13:51:36,"T-shirt type 5, Puma",1,247.976,card,,139
100005330,27-12-2017,13:51:36,"Boots type 3, Adidas",1,6357.88,card,,2999
100005333,23-03-2017,20:52:29,"Socks type 5, Adidas",1,736.32,cash,425.0,354
100005333,23-03-2017,20:52:29,"Boots type 4, Reebok",1,7161.1,cash,425.0,3769
100005333,23-03-2017,20:52:29,"Cufflinks type 6, Nike",1,615.048,cash,425.0,294
100005351,14-12-2017,11:01:12,"Trousers type 6, Reebok",1,1284.2412,cash,,649
100005351,14-12-2017,11:01:12,"Trousers type 10, Adidas",1,1264.4,cash,,580
100005355,04-06-2017,19:59:29,"Cufflinks type 1, Reebok",1,767.97,cash,,371
100005355,04-06-2017,19:59:29,"Ball type 1, Puma",2,129.4128,cash,,86
100005376,17-02-2016,09:50:46,"Sneakers type 4, Reebok",2,7004.0,cash,,3400
100005395,23-06-2017,19:19:29,"Sneakers type 2, Reebok",1,1295.84,card,,712
100005395,23-06-2017,19:19:29,"Trousers type 8, Adidas",1,2127.06,card,,1053
100005395,23-06-2017,19:19:29,"Sneakers type 1, Reebok",1,2316.6,card,,1053
100005408,03-04-2017,11:37:53,"Cufflinks type 5, Reebok",1,262.8,cash,,146
100005408,03-04-2017,11:37:53,"Shoes type 4, Puma",1,3041.776,cash,,1802
100005411,02-11-2016,15:28:02,"Cufflinks type 1, Adidas",2,1053.24,cash,,524
100005426,01-02-2017,13:52:16,"Trousers type 7, Reebok",1,1367.379,card,,806
100005434,14-04-2016,09:44:29,"Trousers type 9, Puma",1,858.28,cash,,499
100005434,14-04-2016,09:44:29,"Ball type 2, Nike",1,83.62,cash,,37
100005434,14-04-2016,09:44:29,"Cufflinks type 7, Puma",1,196.0,cash,,125
100005451,18-08-2016,17:26:28,"T-shirt type 7, Reebok",1,549.12,cash,388.0,286
100005451,18-08-2016,17:26:28,"Shirt type 2, Reebok",1,554.4,cash,388.0,252
100005451,18-08-2016,17:26:28,"Trousers type 6, Reebok",1,1271.0016,cash,388.0,649
100005451,18-08-2016,17:26:28,"Cufflinks type 6, Nike",1,615.048,cash,388.0,294
100005476,29-07-2017,09:35:04,"Trousers type 11, Nike",1,884.38284,card,,453
100005476,29-07-2017,09:35:04,"Cufflinks type 7, Adidas",1,294.6944,card,,184
100005476,29-07-2017,09:35:04,"Trousers type 1, Adidas",1,1564.92,card,,828
100005482,27-04-2018,13:07:42,"Socks type 7, Nike",1,364.816,cash,671.0,151
100005482,27-04-2018,13:07:42,"Cufflinks type 6, Adidas",1,331.8705,cash,671.0,183
100005482,27-04-2018,13:07:42,"Cap type 1, Nike",1,455.168,cash,671.0,224
100005484,28-05-2016,11:33:49,"Trousers type 10, Nike",1,1158.616,card,,577
100005484,28-05-2016,11:33:49,"Cufflinks type 7, Puma",1,196.0,card,,125
100005484,28-05-2016,11:33:49,"T-shirt type 7, Puma",1,201.552,card,,114
100005486,05-05-2017,09:43:54,"Socks type 7, Nike",1,321.03808,card,,151
100005489,06-03-2016,17:25:22,"Socks type 2, Puma",2,855.296,card,,514
100005489,06-03-2016,17:25:22,"Trousers type 6, Nike",1,2298.168,card,,1062
100005504,21-02-2016,09:46:32,"Socks type 4, Nike",2,527.41416,cash,,246
100005504,21-02-2016,09:46:32,"Shirt type 9, Adidas",1,1818.46,cash,,838
100005504,21-02-2016,09:46:32,"Ball type 2, Nike",1,83.62,cash,,37
100005504,21-02-2016,09:46:32,"Trousers type 11, Adidas",1,1374.7968,cash,,884
100005514,06-07-2017,09:04:46,"Boots type 6, Adidas",1,5889.38,cash,,2714
100005514,06-07-2017,09:04:46,"Shirt type 12, Adidas",1,820.8,cash,,456
100005516,17-07-2017,12:03:39,"Socks type 7, Adidas",1,797.04,cash,,369
100005516,17-07-2017,12:03:39,"Shirt type 9, Reebok",1,546.0,cash,,273
